,Experiment,Compound A Concentration,Compound B Concentration,Cell Population,Mean Count,Std Count
2302,subject_8:compound_3:NA,7,NA,Erythrocytes,848.0,33.15116890850155
2303,subject_8:compound_3:NA,7,NA,Lymphocytes,1800.6666666666667,45.70922591045853
2304,subject_8:compound_3:NA,7,NA,Neutrophils,4.666666666666667,0.5773502691896258
2305,subject_8:compound_3:NA,7,NA,Total Blasts,3855.0,324.2267724911069
2306,subject_8:compound_3:NA,70,NA,CD3+ T cells,1107.0,17.05872210923198
2307,subject_8:compound_3:NA,70,NA,CD66b+ Granulocytes,5.666666666666667,1.5275252316519463
2308,subject_8:compound_3:NA,70,NA,Erythrocytes,479.0,20.663978319771825
2309,subject_8:compound_3:NA,70,NA,Lymphocytes,1339.3333333333333,43.24735059322517
2310,subject_8:compound_3:NA,70,NA,Neutrophils,6.666666666666667,2.516611478423583
2311,subject_8:compound_3:NA,70,NA,Total Blasts,2865.6666666666665,139.05874058588813
2312,subject_8:compound_3:NA,700,NA,CD3+ T cells,458.6666666666667,62.52466180103123
2313,subject_8:compound_3:NA,700,NA,CD66b+ Granulocytes,1.3333333333333333,1.1547005383792517
2314,subject_8:compound_3:NA,700,NA,Erythrocytes,135.33333333333334,24.027761721253466
2315,subject_8:compound_3:NA,700,NA,Lymphocytes,573.6666666666666,80.1332224070225
2316,subject_8:compound_3:NA,700,NA,Neutrophils,1.3333333333333333,1.1547005383792517
2317,subject_8:compound_3:NA,700,NA,Total Blasts,195.33333333333331,11.846237095944574
2318,subject_8:compound_4:NA,10,NA,CD3+ T cells,1237.0,16.3707055437449
2319,subject_8:compound_4:NA,10,NA,CD66b+ Granulocytes,4.666666666666667,1.5275252316519463
2320,subject_8:compound_4:NA,10,NA,Erythrocytes,730.3333333333334,66.15386106141752
2321,subject_8:compound_4:NA,10,NA,Lymphocytes,1743.6666666666667,44.23045707805124
2322,subject_8:compound_4:NA,10,NA,Neutrophils,6.666666666666667,3.511884584284246
2323,subject_8:compound_4:NA,10,NA,Total Blasts,3614.3333333333335,355.17507420050373
2324,subject_8:compound_4:NA,100,NA,CD3+ T cells,1299.3333333333333,20.64784088793144
2325,subject_8:compound_4:NA,100,NA,CD66b+ Granulocytes,5.333333333333333,2.309401076758503
2326,subject_8:compound_4:NA,100,NA,Erythrocytes,624.0,67.7347768875044
2327,subject_8:compound_4:NA,100,NA,Lymphocytes,1848.0,58.12916651733448
2328,subject_8:compound_4:NA,100,NA,Neutrophils,5.333333333333333,2.309401076758503
2329,subject_8:compound_4:NA,100,NA,Total Blasts,3692.6666666666665,366.06329143104927
2330,subject_8:compound_4:NA,1000,NA,CD3+ T cells,1014.0,65.64297372910524
2331,subject_8:compound_4:NA,1000,NA,CD66b+ Granulocytes,6.0,1.7320508075688772
2332,subject_8:compound_4:NA,1000,NA,Erythrocytes,646.3333333333334,49.89321931218042
2333,subject_8:compound_4:NA,1000,NA,Lymphocytes,1432.3333333333333,73.92112914000525
2334,subject_8:compound_4:NA,1000,NA,Neutrophils,8.333333333333334,2.516611478423584
2335,subject_8:compound_4:NA,1000,NA,Total Blasts,3377.6666666666665,218.09248802591372
2336,subject_8:compound_4:NA,10000,NA,CD3+ T cells,649.6666666666666,35.529330606322056
2337,subject_8:compound_4:NA,10000,NA,CD66b+ Granulocytes,7.333333333333333,0.5773502691896258
2338,subject_8:compound_4:NA,10000,NA,Erythrocytes,657.3333333333334,54.24327915358117
2339,subject_8:compound_4:NA,10000,NA,Lymphocytes,946.3333333333334,40.5010287935175
2340,subject_8:compound_4:NA,10000,NA,Neutrophils,8.333333333333334,0.5773502691896257
2341,subject_8:compound_4:NA,10000,NA,Total Blasts,3243.0,203.5902748168488
2342,subject_8:compound_4:NA,31,NA,CD3+ T cells,1215.0,39.84971769034255
2343,subject_8:compound_4:NA,31,NA,CD66b+ Granulocytes,8.333333333333334,1.5275252316519468
2344,subject_8:compound_4:NA,31,NA,Erythrocytes,608.3333333333334,72.403959376082
2345,subject_8:compound_4:NA,31,NA,Lymphocytes,1744.3333333333333,12.741009902410928
2346,subject_8:compound_4:NA,31,NA,Neutrophils,10.333333333333334,1.5275252316519468
2347,subject_8:compound_4:NA,31,NA,Total Blasts,3379.0,604.6379081731478
2348,subject_8:compound_4:NA,316,NA,CD3+ T cells,1253.0,85.34635317340748
2349,subject_8:compound_4:NA,316,NA,CD66b+ Granulocytes,8.0,6.082762530298219
2350,subject_8:compound_4:NA,316,NA,Erythrocytes,643.6666666666666,43.84442191811101
2351,subject_8:compound_4:NA,316,NA,Lymphocytes,1757.3333333333333,125.3209213712273
2352,subject_8:compound_4:NA,316,NA,Neutrophils,10.0,6.244997998398398
2353,subject_8:compound_4:NA,316,NA,Total Blasts,3623.0,337.9408232220547
2354,subject_8:compound_4:NA,3160,NA,CD3+ T cells,808.6666666666666,38.01753981168867
2355,subject_8:compound_4:NA,3160,NA,CD66b+ Granulocytes,9.0,3.4641016151377544
2356,subject_8:compound_4:NA,3160,NA,Erythrocytes,629.0,40.44749683231337
2357,subject_8:compound_4:NA,3160,NA,Lymphocytes,1165.6666666666667,56.51843357112202
2358,subject_8:compound_4:NA,3160,NA,Neutrophils,10.666666666666666,4.163331998932265
2359,subject_8:compound_4:NA,3160,NA,Total Blasts,3415.333333333333,264.2751091823317
2360,subject_8:Dimethyl Sulfoxide:NA,0,NA,CD3+ T cells,1299.5,42.61790368243978
2361,subject_8:Dimethyl Sulfoxide:NA,0,NA,CD66b+ Granulocytes,4.5,3.1622776601683795
2362,subject_8:Dimethyl Sulfoxide:NA,0,NA,Erythrocytes,685.0,76.30952009508943
2363,subject_8:Dimethyl Sulfoxide:NA,0,NA,Lymphocytes,1909.25,151.65067942949867
2364,subject_8:Dimethyl Sulfoxide:NA,0,NA,Neutrophils,6.5,4.750939756661683
2365,subject_8:Dimethyl Sulfoxide:NA,0,NA,Total Blasts,3854.375,555.9334331939906
2366,subject_8:compound_6:NA,1,NA,CD3+ T cells,1277.3333333333333,64.39202849214594
2367,subject_8:compound_6:NA,1,NA,CD66b+ Granulocytes,3.333333333333333,2.516611478423584
2368,subject_8:compound_6:NA,1,NA,Erythrocytes,707.3333333333334,48.01388688008223
2369,subject_8:compound_6:NA,1,NA,Lymphocytes,1874.3333333333333,75.10880995817557
2370,subject_8:compound_6:NA,1,NA,Neutrophils,5.666666666666667,3.214550253664318
2371,subject_8:compound_6:NA,1,NA,Total Blasts,3772.3333333333335,274.5620755554804
2372,subject_8:compound_6:NA,10,NA,CD3+ T cells,1252.6666666666667,58.34666514320534
2373,subject_8:compound_6:NA,10,NA,CD66b+ Granulocytes,2.0,1.7320508075688772
2374,subject_8:compound_6:NA,10,NA,Erythrocytes,605.0,38.58756276314948
2375,subject_8:compound_6:NA,10,NA,Lymphocytes,1716.6666666666667,83.76355611680616
2376,subject_8:compound_6:NA,10,NA,Neutrophils,2.0,1.7320508075688772
2377,subject_8:compound_6:NA,10,NA,Total Blasts,3312.6666666666665,234.29539759315236
2378,subject_8:compound_6:NA,100,NA,CD3+ T cells,662.0,49.48737212663449
2379,subject_8:compound_6:NA,100,NA,CD66b+ Granulocytes,3.333333333333333,0.5773502691896258
2380,subject_8:compound_6:NA,100,NA,Erythrocytes,348.0,20.8806130178211
2381,subject_8:compound_6:NA,100,NA,Lymphocytes,766.0,58.283788483591216
2382,subject_8:compound_6:NA,100,NA,Neutrophils,4.0,1.0
2383,subject_8:compound_6:NA,100,NA,Total Blasts,1413.3333333333333,200.01083303994645
2384,subject_8:compound_6:NA,1000,NA,CD3+ T cells,96.66666666666669,9.29157324317757
2385,subject_8:compound_6:NA,1000,NA,CD66b+ Granulocytes,0.0,0.0
2386,subject_8:compound_6:NA,1000,NA,Erythrocytes,386.6666666666667,58.34666514320534
2387,subject_8:compound_6:NA,1000,NA,Lymphocytes,158.33333333333334,21.1266025033211
2388,subject_8:compound_6:NA,1000,NA,Neutrophils,0.0,0.0
2389,subject_8:compound_6:NA,1000,NA,Total Blasts,31.33333333333333,4.163331998932265
2390,subject_8:compound_6:NA,3,NA,CD3+ T cells,1301.6666666666667,63.67364708679198
2391,subject_8:compound_6:NA,3,NA,CD66b+ Granulocytes,3.333333333333333,4.163331998932265
2392,subject_8:compound_6:NA,3,NA,Erythrocytes,567.3333333333334,53.25723737984664
2393,subject_8:compound_6:NA,3,NA,Lymphocytes,1920.6666666666667,73.7043644117045
2394,subject_8:compound_6:NA,3,NA,Neutrophils,4.666666666666667,4.618802153517007
2395,subject_8:compound_6:NA,3,NA,Total Blasts,3289.0,244.685512444035
2396,subject_8:compound_6:NA,31,NA,CD3+ T cells,986.6666666666666,71.93283904680347
2397,subject_8:compound_6:NA,31,NA,CD66b+ Granulocytes,2.333333333333333,0.5773502691896258
2398,subject_8:compound_6:NA,31,NA,Erythrocytes,439.0,53.67494760127857
2399,subject_8:compound_6:NA,31,NA,Lymphocytes,1145.3333333333333,106.26539104211368
2400,subject_8:compound_6:NA,31,NA,Neutrophils,2.333333333333333,0.5773502691896258
2401,subject_8:compound_6:NA,31,NA,Total Blasts,2395.333333333333,216.89936222435816
2402,subject_8:compound_6:NA,316,NA,CD3+ T cells,406.0,31.60696125855821
2403,subject_8:compound_6:NA,316,NA,CD66b+ Granulocytes,1.0,1.0
2404,subject_8:compound_6:NA,316,NA,Erythrocytes,281.3333333333333,30.0055550412475
2405,subject_8:compound_6:NA,316,NA,Lymphocytes,492.6666666666667,27.42869543622761
2406,subject_8:compound_6:NA,316,NA,Neutrophils,1.0,1.0
2407,subject_8:compound_6:NA,316,NA,Total Blasts,130.66666666666666,10.066445913694333
2408,subject_8:compound_7:NA,22,NA,CD3+ T cells,1278.6666666666667,9.291573243177568
2409,subject_8:compound_7:NA,22,NA,CD66b+ Granulocytes,3.333333333333333,1.5275252316519468
2410,subject_8:compound_7:NA,22,NA,Erythrocytes,771.3333333333334,28.00595174839329
2411,subject_8:compound_7:NA,22,NA,Lymphocytes,1770.3333333333333,16.041612554021288
2412,subject_8:compound_7:NA,22,NA,Neutrophils,4.0,1.7320508075688772
2413,subject_8:compound_7:NA,22,NA,Total Blasts,3716.3333333333335,439.261122037147
2414,subject_8:compound_7:NA,225,NA,CD3+ T cells,1177.3333333333333,107.0762967856721
2415,subject_8:compound_7:NA,225,NA,CD66b+ Granulocytes,4.333333333333333,1.5275252316519463
2416,subject_8:compound_7:NA,225,NA,Erythrocytes,642.3333333333334,105.08250726611604
2417,subject_8:compound_7:NA,225,NA,Lymphocytes,1491.3333333333333,142.83673663778984
2418,subject_8:compound_7:NA,225,NA,Neutrophils,4.666666666666667,1.5275252316519463
2419,subject_8:compound_7:NA,225,NA,Total Blasts,3338.6666666666665,287.2095634433738
2420,subject_8:compound_7:NA,2250,NA,CD3+ T cells,892.6666666666666,42.09908945967042
2421,subject_8:compound_7:NA,2250,NA,CD66b+ Granulocytes,6.666666666666667,2.0816659994661326
2422,subject_8:compound_7:NA,2250,NA,Erythrocytes,474.0,40.59556626036888
2423,subject_8:compound_7:NA,2250,NA,Lymphocytes,1064.6666666666667,43.24735059322517
2424,subject_8:compound_7:NA,2250,NA,Neutrophils,8.0,2.0
2425,subject_8:compound_7:NA,2250,NA,Total Blasts,2731.333333333333,167.7388843808535
2426,subject_8:compound_7:NA,7,NA,CD3+ T cells,1316.3333333333333,32.715949219506584
2427,subject_8:compound_7:NA,7,NA,CD66b+ Granulocytes,3.333333333333333,2.081665999466133
2428,subject_8:compound_7:NA,7,NA,Erythrocytes,763.3333333333334,58.011493114152245
2429,subject_8:compound_7:NA,7,NA,Lymphocytes,1795.3333333333333,32.562759915789286
2430,subject_8:compound_7:NA,7,NA,Neutrophils,4.333333333333333,2.8867513459481287
2431,subject_8:compound_7:NA,7,NA,Total Blasts,3478.0,359.5010431139248
2432,subject_8:compound_7:NA,71,NA,CD3+ T cells,1272.0,39.96248240537617
2433,subject_8:compound_7:NA,71,NA,CD66b+ Granulocytes,5.0,1.0
2434,subject_8:compound_7:NA,71,NA,Erythrocytes,808.3333333333334,26.10236260060252
2435,subject_8:compound_7:NA,71,NA,Lymphocytes,1664.0,20.808652046684813
2436,subject_8:compound_7:NA,71,NA,Neutrophils,6.0,1.7320508075688772
2437,subject_8:compound_7:NA,71,NA,Total Blasts,3810.0,223.6984577506068
2438,subject_8:compound_7:NA,712,NA,CD3+ T cells,1024.0,67.35725647619564
2439,subject_8:compound_7:NA,712,NA,CD66b+ Granulocytes,5.0,6.244997998398398
2440,subject_8:compound_7:NA,712,NA,Erythrocytes,490.6666666666667,132.0050504084345
2441,subject_8:compound_7:NA,712,NA,Lymphocytes,1224.3333333333333,59.87765303795175
2442,subject_8:compound_7:NA,712,NA,Neutrophils,6.666666666666667,5.686240703077327
2443,subject_8:compound_7:NA,712,NA,Total Blasts,2674.333333333333,483.1162730992751
2444,subject_8:compound_7:NA,7120,NA,CD3+ T cells,824.6666666666666,10.066445913694334
2445,subject_8:compound_7:NA,7120,NA,CD66b+ Granulocytes,6.666666666666667,2.0816659994661326
2446,subject_8:compound_7:NA,7120,NA,Erythrocytes,440.0,21.0
2447,subject_8:compound_7:NA,7120,NA,Lymphocytes,964.3333333333334,15.01110699893027
2448,subject_8:compound_7:NA,7120,NA,Neutrophils,9.666666666666666,3.055050463303893
2449,subject_8:compound_7:NA,7120,NA,Total Blasts,2665.333333333333,209.28768079687185
2450,subject_9:compound_0:NA,10000,NA,CD3+ T cells,1.0,NA
2451,subject_9:compound_0:NA,10000,NA,CD66b+ Granulocytes,2.0,NA
2452,subject_9:compound_0:NA,10000,NA,Erythrocytes,20.0,NA
2453,subject_9:compound_0:NA,10000,NA,Lymphocytes,1.0,NA
2454,subject_9:compound_0:NA,10000,NA,Neutrophils,2.0,NA
2455,subject_9:compound_0:NA,10000,NA,Total Blasts,32.0,NA
2456,subject_9:compound_1:NA,10,NA,CD3+ T cells,166.33333333333334,2.516611478423584
2457,subject_9:compound_1:NA,10,NA,CD66b+ Granulocytes,9.0,3.605551275463989
2458,subject_9:compound_1:NA,10,NA,Erythrocytes,91.33333333333331,6.350852961085883
2459,subject_9:compound_1:NA,10,NA,Lymphocytes,272.3333333333333,14.189197769195175
2460,subject_9:compound_1:NA,10,NA,Neutrophils,17.333333333333332,5.686240703077327
2461,subject_9:compound_1:NA,10,NA,Total Blasts,10092.666666666666,482.2865676476314
2462,subject_9:compound_1:NA,100,NA,CD3+ T cells,181.0,25.70992026436488
2463,subject_9:compound_1:NA,100,NA,CD66b+ Granulocytes,7.666666666666667,2.0816659994661326
2464,subject_9:compound_1:NA,100,NA,Erythrocytes,103.33333333333331,21.548395145191986
2465,subject_9:compound_1:NA,100,NA,Lymphocytes,288.6666666666667,39.67786956646404
2466,subject_9:compound_1:NA,100,NA,Neutrophils,18.0,4.58257569495584
2467,subject_9:compound_1:NA,100,NA,Total Blasts,9516.0,68.69497798238238
2468,subject_9:compound_1:NA,1000,NA,CD3+ T cells,170.33333333333334,13.613718571108093
2469,subject_9:compound_1:NA,1000,NA,CD66b+ Granulocytes,12.666666666666666,2.516611478423584
2470,subject_9:compound_1:NA,1000,NA,Erythrocytes,97.66666666666669,17.61628034896508
2471,subject_9:compound_1:NA,1000,NA,Lymphocytes,270.6666666666667,23.158871590242327
2472,subject_9:compound_1:NA,1000,NA,Neutrophils,20.666666666666668,1.1547005383792517
2473,subject_9:compound_1:NA,1000,NA,Total Blasts,6032.666666666667,679.6854664720538
2474,subject_9:compound_1:compound_7,1000,225.0,CD3+ T cells,163.0,20.8806130178211
2475,subject_9:compound_1:compound_7,1000,225.0,CD66b+ Granulocytes,5.333333333333333,5.773502691896258
2476,subject_9:compound_1:compound_7,1000,225.0,Erythrocytes,55.66666666666666,4.163331998932266
2477,subject_9:compound_1:compound_7,1000,225.0,Lymphocytes,258.6666666666667,20.305992547357377
2478,subject_9:compound_1:compound_7,1000,225.0,Neutrophils,6.0,6.082762530298219
2479,subject_9:compound_1:compound_7,1000,225.0,Total Blasts,3170.6666666666665,121.40977445549156
2480,subject_9:compound_1:NA,10000,NA,CD3+ T cells,167.66666666666666,16.77299416721217
2481,subject_9:compound_1:NA,10000,NA,CD66b+ Granulocytes,0.6666666666666666,1.1547005383792517
2482,subject_9:compound_1:NA,10000,NA,Erythrocytes,344.3333333333333,42.35957192103496
2483,subject_9:compound_1:NA,10000,NA,Lymphocytes,244.0,24.269322199023197
2484,subject_9:compound_1:NA,10000,NA,Neutrophils,1.0,1.0
2485,subject_9:compound_1:NA,10000,NA,Total Blasts,893.0,82.27393268830657
2486,subject_9:compound_1:NA,31,NA,CD3+ T cells,167.0,10.44030650891055
2487,subject_9:compound_1:NA,31,NA,CD66b+ Granulocytes,10.666666666666666,2.081665999466133
2488,subject_9:compound_1:NA,31,NA,Erythrocytes,99.0,37.04051835490427
2489,subject_9:compound_1:NA,31,NA,Lymphocytes,266.0,14.933184523068078
2490,subject_9:compound_1:NA,31,NA,Neutrophils,22.0,1.0
2491,subject_9:compound_1:NA,31,NA,Total Blasts,10283.0,906.338237083706
2492,subject_9:compound_1:NA,316,NA,CD3+ T cells,177.0,19.519221295943137
2493,subject_9:compound_1:NA,316,NA,CD66b+ Granulocytes,12.666666666666666,4.725815626252608
2494,subject_9:compound_1:NA,316,NA,Erythrocytes,82.0,27.073972741361768
2495,subject_9:compound_1:NA,316,NA,Lymphocytes,287.0,19.0
2496,subject_9:compound_1:NA,316,NA,Neutrophils,21.33333333333333,4.509249752822894
2497,subject_9:compound_1:NA,316,NA,Total Blasts,8795.666666666666,502.17560009754885
2498,subject_9:compound_1:NA,3160,NA,CD3+ T cells,164.0,19.92485884517128
2499,subject_9:compound_1:NA,3160,NA,CD66b+ Granulocytes,1.6666666666666667,1.5275252316519468
2500,subject_9:compound_1:NA,3160,NA,Erythrocytes,90.66666666666669,20.502032419575706
2501,subject_9:compound_1:NA,3160,NA,Lymphocytes,246.66666666666663,9.291573243177568
2502,subject_9:compound_1:NA,3160,NA,Neutrophils,2.333333333333333,1.1547005383792517
2503,subject_9:compound_1:NA,3160,NA,Total Blasts,2895.0,242.8909220205646
2504,subject_9:compound_2:NA,10,NA,CD3+ T cells,170.66666666666666,13.576941236277534
2505,subject_9:compound_2:NA,10,NA,CD66b+ Granulocytes,12.333333333333334,3.214550253664318
2506,subject_9:compound_2:NA,10,NA,Erythrocytes,15.333333333333334,2.516611478423584
2507,subject_9:compound_2:NA,10,NA,Lymphocytes,290.0,14.177446878757824
2508,subject_9:compound_2:NA,10,NA,Neutrophils,25.666666666666668,7.637626158259733
2509,subject_9:compound_2:NA,10,NA,Total Blasts,7389.666666666667,546.5037358823207
2510,subject_9:compound_2:NA,100,NA,CD3+ T cells,185.66666666666663,15.30795000427338
2511,subject_9:compound_2:NA,100,NA,CD66b+ Granulocytes,15.333333333333334,2.309401076758504
2512,subject_9:compound_2:NA,100,NA,Erythrocytes,11.333333333333334,2.081665999466133
2513,subject_9:compound_2:NA,100,NA,Lymphocytes,315.0,20.42057785666214
2514,subject_9:compound_2:NA,100,NA,Neutrophils,27.666666666666668,6.027713773341707
2515,subject_9:compound_2:NA,100,NA,Total Blasts,1834.6666666666667,222.0547980416846
2516,subject_9:compound_2:NA,1000,NA,CD3+ T cells,166.66666666666666,8.082903768654761
2517,subject_9:compound_2:NA,1000,NA,CD66b+ Granulocytes,5.0,1.0
2518,subject_9:compound_2:NA,1000,NA,Erythrocytes,26.666666666666668,4.041451884327381
2519,subject_9:compound_2:NA,1000,NA,Lymphocytes,269.3333333333333,12.583057392117915
2520,subject_9:compound_2:NA,1000,NA,Neutrophils,5.666666666666667,0.5773502691896258
2521,subject_9:compound_2:NA,1000,NA,Total Blasts,574.0,36.16628264005025
2522,subject_9:compound_2:NA,10000,NA,CD3+ T cells,106.66666666666669,2.8867513459481287
2523,subject_9:compound_2:NA,10000,NA,CD66b+ Granulocytes,0.6666666666666666,1.1547005383792517
2524,subject_9:compound_2:NA,10000,NA,Erythrocytes,24.666666666666668,8.32666399786453
2525,subject_9:compound_2:NA,10000,NA,Lymphocytes,138.66666666666666,3.7859388972001824
2526,subject_9:compound_2:NA,10000,NA,Neutrophils,0.6666666666666666,1.1547005383792517
2527,subject_9:compound_2:NA,10000,NA,Total Blasts,58.66666666666666,19.03505538035898
2528,subject_9:compound_2:NA,31,NA,CD3+ T cells,205.33333333333331,5.859465277082315
2529,subject_9:compound_2:NA,31,NA,CD66b+ Granulocytes,7.333333333333333,2.0816659994661326
2530,subject_9:compound_2:NA,31,NA,Erythrocytes,12.0,3.4641016151377544
2531,subject_9:compound_2:NA,31,NA,Lymphocytes,341.6666666666667,5.859465277082316
2532,subject_9:compound_2:NA,31,NA,Neutrophils,21.0,5.0
2533,subject_9:compound_2:NA,31,NA,Total Blasts,3940.6666666666665,272.17702572651746
2534,subject_9:compound_2:NA,316,NA,CD3+ T cells,194.66666666666663,15.044378795195676
2535,subject_9:compound_2:NA,316,NA,CD66b+ Granulocytes,13.0,2.6457513110645907
2536,subject_9:compound_2:NA,316,NA,Erythrocytes,31.33333333333333,8.082903768654761
2537,subject_9:compound_2:NA,316,NA,Lymphocytes,322.6666666666667,29.737742572921256
2538,subject_9:compound_2:NA,316,NA,Neutrophils,13.0,2.6457513110645907
2539,subject_9:compound_2:NA,316,NA,Total Blasts,939.6666666666666,40.26578365477733
2540,subject_9:compound_2:compound_3,316,70.0,CD3+ T cells,184.66666666666663,19.13983629327412
2541,subject_9:compound_2:compound_3,316,70.0,CD66b+ Granulocytes,14.0,4.58257569495584
2542,subject_9:compound_2:compound_3,316,70.0,Erythrocytes,20.0,4.0
2543,subject_9:compound_2:compound_3,316,70.0,Lymphocytes,220.0,19.467922333931785
2544,subject_9:compound_2:compound_3,316,70.0,Neutrophils,14.333333333333334,4.041451884327381
2545,subject_9:compound_2:compound_3,316,70.0,Total Blasts,1739.0,26.0
2546,subject_9:compound_2:NA,3160,NA,CD3+ T cells,127.66666666666669,10.066445913694334
2547,subject_9:compound_2:NA,3160,NA,CD66b+ Granulocytes,0.6666666666666666,0.5773502691896258
2548,subject_9:compound_2:NA,3160,NA,Erythrocytes,24.0,5.5677643628300215
2549,subject_9:compound_2:NA,3160,NA,Lymphocytes,190.0,8.888194417315589
2550,subject_9:compound_2:NA,3160,NA,Neutrophils,0.6666666666666666,0.5773502691896258
2551,subject_9:compound_2:NA,3160,NA,Total Blasts,137.66666666666666,13.613718571108093
2552,subject_9:compound_3:NA,2,NA,CD3+ T cells,140.0,8.48528137423857
2553,subject_9:compound_3:NA,2,NA,CD66b+ Granulocytes,9.0,4.242640687119285
2554,subject_9:compound_3:NA,2,NA,Erythrocytes,45.5,2.1213203435596424
2555,subject_9:compound_3:NA,2,NA,Lymphocytes,235.5,13.435028842544405
2556,subject_9:compound_3:NA,2,NA,Neutrophils,20.0,1.4142135623730951
2557,subject_9:compound_3:NA,2,NA,Total Blasts,6025.0,188.09040379562165
2558,subject_9:compound_3:NA,22,NA,CD3+ T cells,200.33333333333331,10.692676621563626
2559,subject_9:compound_3:NA,22,NA,CD66b+ Granulocytes,16.333333333333332,7.767453465154029
2560,subject_9:compound_3:NA,22,NA,Erythrocytes,21.0,5.291502622129181
2561,subject_9:compound_3:NA,22,NA,Lymphocytes,308.0,14.52583904633395
2562,subject_9:compound_3:NA,22,NA,Neutrophils,31.666666666666668,4.725815626252609
2563,subject_9:compound_3:NA,22,NA,Total Blasts,3013.333333333333,260.7840741558681
2564,subject_9:compound_3:NA,221,NA,CD3+ T cells,155.66666666666666,17.7857620959388
2565,subject_9:compound_3:NA,221,NA,CD66b+ Granulocytes,1.3333333333333333,2.309401076758504
2566,subject_9:compound_3:NA,221,NA,Erythrocytes,30.666666666666668,6.429100507328636
2567,subject_9:compound_3:NA,221,NA,Lymphocytes,170.33333333333334,20.5993527406405
2568,subject_9:compound_3:NA,221,NA,Neutrophils,1.3333333333333333,2.309401076758504
2569,subject_9:compound_3:NA,221,NA,Total Blasts,2111.6666666666665,434.74283586199937
2570,subject_9:compound_3:NA,2210,NA,CD3+ T cells,5.0,3.605551275463989
2571,subject_9:compound_3:NA,2210,NA,CD66b+ Granulocytes,4.333333333333333,0.5773502691896258
2572,subject_9:compound_3:NA,2210,NA,Erythrocytes,7.666666666666667,0.5773502691896258
2573,subject_9:compound_3:NA,2210,NA,Lymphocytes,5.0,3.605551275463989
2574,subject_9:compound_3:NA,2210,NA,Neutrophils,4.666666666666667,0.5773502691896258
2575,subject_9:compound_3:NA,2210,NA,Total Blasts,149.66666666666666,14.224392195567912
2576,subject_9:compound_3:NA,7,NA,CD3+ T cells,172.33333333333334,15.885003409925142
2577,subject_9:compound_3:NA,7,NA,CD66b+ Granulocytes,11.333333333333334,3.055050463303893
2578,subject_9:compound_3:NA,7,NA,Erythrocytes,48.333333333333336,7.505553499465135
2579,subject_9:compound_3:NA,7,NA,Lymphocytes,278.6666666666667,18.009256878986797
2580,subject_9:compound_3:NA,7,NA,Neutrophils,23.0,1.7320508075688772
2581,subject_9:compound_3:NA,7,NA,Total Blasts,9140.333333333334,705.790573281716
2582,subject_9:compound_3:NA,70,NA,CD3+ T cells,204.33333333333331,17.672954855748753
2583,subject_9:compound_3:NA,70,NA,CD66b+ Granulocytes,14.0,2.6457513110645907
2584,subject_9:compound_3:NA,70,NA,Erythrocytes,40.333333333333336,9.073771725877467
2585,subject_9:compound_3:NA,70,NA,Lymphocytes,241.33333333333331,20.55075018906447
2586,subject_9:compound_3:NA,70,NA,Neutrophils,14.666666666666666,2.081665999466133
2587,subject_9:compound_3:NA,70,NA,Total Blasts,2223.0,225.0622136210341
2588,subject_9:compound_3:NA,700,NA,CD3+ T cells,72.66666666666667,7.571877794400366
2589,subject_9:compound_3:NA,700,NA,CD66b+ Granulocytes,2.6666666666666665,2.081665999466133
2590,subject_9:compound_3:NA,700,NA,Erythrocytes,39.0,6.557438524302
2591,subject_9:compound_3:NA,700,NA,Lymphocytes,98.33333333333331,8.504900548115383
2592,subject_9:compound_3:NA,700,NA,Neutrophils,2.6666666666666665,2.081665999466133
2593,subject_9:compound_3:NA,700,NA,Total Blasts,898.6666666666666,115.51767541520792
2594,subject_9:compound_4:NA,10,NA,CD3+ T cells,180.33333333333331,10.692676621563626
2595,subject_9:compound_4:NA,10,NA,CD66b+ Granulocytes,14.0,8.18535277187245
2596,subject_9:compound_4:NA,10,NA,Erythrocytes,115.0,11.135528725660045
2597,subject_9:compound_4:NA,10,NA,Lymphocytes,294.3333333333333,21.07921567168317
2598,subject_9:compound_4:NA,10,NA,Neutrophils,21.666666666666668,7.023769168568492
2599,subject_9:compound_4:NA,10,NA,Total Blasts,7806.0,507.30562780241263
2600,subject_9:compound_4:NA,100,NA,CD3+ T cells,193.0,26.28687885618983
2601,subject_9:compound_4:NA,100,NA,CD66b+ Granulocytes,13.0,4.58257569495584
2602,subject_9:compound_4:NA,100,NA,Erythrocytes,94.66666666666669,11.015141094572204
2603,subject_9:compound_4:NA,100,NA,Lymphocytes,315.6666666666667,23.115651263447745
2604,subject_9:compound_4:NA,100,NA,Neutrophils,21.666666666666668,5.773502691896257
2605,subject_9:compound_4:NA,100,NA,Total Blasts,7178.666666666667,196.02125735065917
2606,subject_9:compound_4:NA,1000,NA,CD3+ T cells,143.33333333333334,12.34233905438241
2607,subject_9:compound_4:NA,1000,NA,CD66b+ Granulocytes,17.333333333333332,5.507570547286102
2608,subject_9:compound_4:NA,1000,NA,Erythrocytes,60.333333333333336,8.326663997864532
2609,subject_9:compound_4:NA,1000,NA,Lymphocytes,279.3333333333333,5.686240703077327
2610,subject_9:compound_4:NA,1000,NA,Neutrophils,29.33333333333333,3.2145502536643185
2611,subject_9:compound_4:NA,1000,NA,Total Blasts,4743.333333333333,192.76496915501357
